"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"012.010.2006.206.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"206";"Rondorf";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"210.00"
"012.010.2006.207.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"207";"Hahnwald";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"115.00"
"012.010.2006.207.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"207";"Hahnwald";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"96.00"
"012.010.2006.207.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"207";"Hahnwald";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"111.00"
"012.010.2006.207.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"207";"Hahnwald";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"68.00"
"012.010.2006.207.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"207";"Hahnwald";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"20.00"
"012.010.2006.208.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"208";"Rodenkirchen";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"813.00"
"012.010.2006.208.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"208";"Rodenkirchen";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"744.00"
"012.010.2006.208.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"208";"Rodenkirchen";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"926.00"
"012.010.2006.208.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"208";"Rodenkirchen";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"783.00"
"012.010.2006.208.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"208";"Rodenkirchen";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"355.00"
"012.010.2006.209.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"209";"Weiß";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"235.00"
"012.010.2006.209.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"209";"Weiß";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"233.00"
"012.010.2006.209.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"209";"Weiß";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"163.00"
"012.010.2006.209.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"209";"Weiß";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"249.00"
"012.010.2006.209.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"209";"Weiß";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"82.00"
"012.010.2006.210.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"210";"Sürth";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"366.00"
"012.010.2006.210.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"210";"Sürth";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"352.00"
"012.010.2006.210.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"210";"Sürth";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"394.00"
"012.010.2006.210.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"210";"Sürth";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"551.00"
"012.010.2006.210.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"210";"Sürth";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"210.00"
"012.010.2006.211.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"211";"Godorf";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"171.00"
"012.010.2006.211.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"211";"Godorf";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"151.00"
"012.010.2006.211.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"211";"Godorf";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"184.00"
"012.010.2006.211.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"211";"Godorf";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"111.00"
"012.010.2006.211.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"211";"Godorf";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"50.00"
"012.010.2006.212.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"212";"Immendorf";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"85.00"
"012.010.2006.212.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"212";"Immendorf";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"85.00"
"012.010.2006.212.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"212";"Immendorf";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"59.00"
"012.010.2006.212.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"212";"Immendorf";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"110.00"
"012.010.2006.212.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"212";"Immendorf";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"35.00"
"012.010.2006.213.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"213";"Meschenich";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"650.00"
"012.010.2006.213.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"213";"Meschenich";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"429.00"
"012.010.2006.213.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"213";"Meschenich";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"992.00"
"012.010.2006.213.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"213";"Meschenich";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"241.00"
"012.010.2006.213.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"213";"Meschenich";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"340.00"
"012.010.2006.301.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"301";"Klettenberg";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"484.00"
"012.010.2006.301.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"301";"Klettenberg";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"606.00"
"012.010.2006.301.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"301";"Klettenberg";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"432.00"
"012.010.2006.301.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"301";"Klettenberg";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"620.00"
"012.010.2006.301.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"301";"Klettenberg";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"156.00"
"012.010.2006.302.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"302";"Sülz";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2493.00"
"012.010.2006.302.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"302";"Sülz";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2146.00"
"012.010.2006.302.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"302";"Sülz";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2405.00"
"012.010.2006.302.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"302";"Sülz";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2304.00"
"012.010.2006.302.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"302";"Sülz";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"952.00"
"012.010.2006.303.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"303";"Lindenthal";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2152.00"
"012.010.2006.303.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"303";"Lindenthal";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1963.00"
"012.010.2006.303.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"303";"Lindenthal";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2222.00"
"012.010.2006.303.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"303";"Lindenthal";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1753.00"
"012.010.2006.303.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"303";"Lindenthal";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"677.00"
"012.010.2006.304.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"304";"Braunsfeld";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"713.00"
"012.010.2006.304.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"304";"Braunsfeld";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"680.00"
"012.010.2006.304.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"304";"Braunsfeld";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"772.00"
"012.010.2006.304.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"304";"Braunsfeld";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"737.00"
"012.010.2006.304.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"304";"Braunsfeld";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"167.00"
"012.010.2006.305.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"305";"Müngersdorf";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"459.00"
"012.010.2006.305.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"305";"Müngersdorf";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"447.00"
"012.010.2006.305.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"305";"Müngersdorf";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"503.00"
"012.010.2006.305.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"305";"Müngersdorf";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"440.00"
"012.010.2006.305.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"305";"Müngersdorf";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"110.00"
"012.010.2006.306.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"306";"Junkersdorf";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"785.00"
"012.010.2006.306.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"306";"Junkersdorf";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"587.00"
"012.010.2006.306.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"306";"Junkersdorf";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"821.00"
"012.010.2006.306.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"306";"Junkersdorf";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"670.00"
"012.010.2006.306.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"306";"Junkersdorf";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"280.00"
"012.010.2006.307.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"307";"Weiden";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"996.00"
"012.010.2006.307.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"307";"Weiden";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"661.00"
"012.010.2006.307.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"307";"Weiden";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"859.00"
"012.010.2006.307.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"307";"Weiden";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"760.00"
"012.010.2006.307.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"307";"Weiden";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"344.00"
"012.010.2006.308.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"308";"Lövenich";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"413.00"
"012.010.2006.308.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"308";"Lövenich";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"319.00"
"012.010.2006.308.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"308";"Lövenich";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"275.00"
"012.010.2006.308.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2006";"308";"Lövenich";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"337.00"
