"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"015.010.2005.102.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"102";"Neustadt/Süd";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1743.00"
"015.010.2005.102.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"102";"Neustadt/Süd";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"891.00"
"015.010.2005.102.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"102";"Neustadt/Süd";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"280.00"
"015.010.2005.103.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"103";"Altstadt/Nord";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12406.00"
"015.010.2005.103.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"103";"Altstadt/Nord";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8854.00"
"015.010.2005.103.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"103";"Altstadt/Nord";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2387.00"
"015.010.2005.103.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"103";"Altstadt/Nord";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"721.00"
"015.010.2005.103.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"103";"Altstadt/Nord";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"317.00"
"015.010.2005.103.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"103";"Altstadt/Nord";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"127.00"
"015.010.2005.104.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"104";"Neustadt/Nord";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"19108.00"
"015.010.2005.104.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"104";"Neustadt/Nord";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"12889.00"
"015.010.2005.104.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"104";"Neustadt/Nord";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3951.00"
"015.010.2005.104.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"104";"Neustadt/Nord";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1340.00"
"015.010.2005.104.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"104";"Neustadt/Nord";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"717.00"
"015.010.2005.104.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"104";"Neustadt/Nord";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"211.00"
"015.010.2005.105.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"105";"Deutz";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"9130.00"
"015.010.2005.105.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"105";"Deutz";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"5417.00"
"015.010.2005.105.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"105";"Deutz";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2302.00"
"015.010.2005.105.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"105";"Deutz";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"798.00"
"015.010.2005.105.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"105";"Deutz";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"465.00"
"015.010.2005.105.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"105";"Deutz";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"148.00"
"015.010.2005.201.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"201";"Bayenthal";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4626.00"
"015.010.2005.201.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"201";"Bayenthal";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2554.00"
"015.010.2005.201.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"201";"Bayenthal";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1204.00"
"015.010.2005.201.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"201";"Bayenthal";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"503.00"
"015.010.2005.201.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"201";"Bayenthal";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"272.00"
"015.010.2005.201.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"201";"Bayenthal";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"93.00"
"015.010.2005.202.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"202";"Marienburg";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2967.00"
"015.010.2005.202.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"202";"Marienburg";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1449.00"
"015.010.2005.202.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"202";"Marienburg";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"798.00"
"015.010.2005.202.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"202";"Marienburg";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"364.00"
"015.010.2005.202.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"202";"Marienburg";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"237.00"
"015.010.2005.202.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"202";"Marienburg";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"119.00"
"015.010.2005.203.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"203";"Raderberg";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3083.00"
"015.010.2005.203.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"203";"Raderberg";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1723.00"
"015.010.2005.203.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"203";"Raderberg";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"732.00"
"015.010.2005.203.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"203";"Raderberg";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"348.00"
"015.010.2005.203.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"203";"Raderberg";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"196.00"
"015.010.2005.203.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"203";"Raderberg";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"84.00"
"015.010.2005.204.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"204";"Raderthal";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2294.00"
"015.010.2005.204.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"204";"Raderthal";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1031.00"
"015.010.2005.204.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"204";"Raderthal";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"743.00"
"015.010.2005.204.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"204";"Raderthal";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"285.00"
"015.010.2005.204.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"204";"Raderthal";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"170.00"
"015.010.2005.204.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"204";"Raderthal";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"65.00"
"015.010.2005.205.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"205";"Zollstock";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"11454.00"
"015.010.2005.205.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"205";"Zollstock";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"6453.00"
"015.010.2005.205.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"205";"Zollstock";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"3103.00"
"015.010.2005.205.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"205";"Zollstock";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1064.00"
"015.010.2005.205.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"205";"Zollstock";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"636.00"
"015.010.2005.205.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"205";"Zollstock";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"198.00"
"015.010.2005.206.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"206";"Rondorf";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4327.00"
"015.010.2005.206.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"206";"Rondorf";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1473.00"
"015.010.2005.206.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"206";"Rondorf";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1365.00"
"015.010.2005.206.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"206";"Rondorf";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"723.00"
"015.010.2005.206.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"206";"Rondorf";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"575.00"
"015.010.2005.206.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"206";"Rondorf";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"191.00"
"015.010.2005.207.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"207";"Hahnwald";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"920.00"
"015.010.2005.207.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"207";"Hahnwald";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"306.00"
"015.010.2005.207.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"207";"Hahnwald";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"290.00"
"015.010.2005.207.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"207";"Hahnwald";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"146.00"
"015.010.2005.207.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"207";"Hahnwald";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"112.00"
"015.010.2005.207.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"207";"Hahnwald";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"66.00"
"015.010.2005.208.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"208";"Rodenkirchen";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"8144.00"
"015.010.2005.208.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"208";"Rodenkirchen";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4060.00"
"015.010.2005.208.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"208";"Rodenkirchen";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2413.00"
"015.010.2005.208.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"208";"Rodenkirchen";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"943.00"
"015.010.2005.208.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"208";"Rodenkirchen";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"547.00"
"015.010.2005.208.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"208";"Rodenkirchen";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"181.00"
"015.010.2005.209.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"209";"Weiß";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2820.00"
"015.010.2005.209.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"209";"Weiß";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1118.00"
"015.010.2005.209.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"209";"Weiß";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"906.00"
"015.010.2005.209.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"209";"Weiß";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"407.00"
"015.010.2005.209.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"209";"Weiß";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"303.00"
"015.010.2005.209.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"209";"Weiß";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"86.00"
"015.010.2005.210.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"210";"Sürth";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"4561.00"
"015.010.2005.210.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"210";"Sürth";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1910.00"
"015.010.2005.210.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"210";"Sürth";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1243.00"
"015.010.2005.210.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"210";"Sürth";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"664.00"
"015.010.2005.210.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"210";"Sürth";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"565.00"
"015.010.2005.210.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"210";"Sürth";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"179.00"
"015.010.2005.211.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"211";"Godorf";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1124.00"
"015.010.2005.211.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"211";"Godorf";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"427.00"
"015.010.2005.211.030";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"211";"Godorf";"30";" 2 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"373.00"
"015.010.2005.211.040";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"211";"Godorf";"40";" 3 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"172.00"
"015.010.2005.211.050";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"211";"Godorf";"50";" 4 Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"110.00"
"015.010.2005.211.060";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"211";"Godorf";"60";" 5 und mehr Personen";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"42.00"
"015.010.2005.212.010";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"212";"Immendorf";"10";"Haushalte in Köln";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"947.00"
"015.010.2005.212.020";"015";"Haushalte";"010";"Haushalte in Köln";"2005";"212";"Immendorf";"20";"davon mit 1 Person";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"340.00"
